title,publication_date,source,domain,url,collector,region,location_mention
Iran rejects a U.S. ceasefire plan as Trump again threatens to bomb its infrastructure - NPR,2026-04-06 07:00:00+00:00,NPR,news.google.com,https://news.google.com/rss/articles/CBMibkFVX3lxTFBocHZwb0RyWE1NVW0tQmlOMWRIcHE1emxvNWYxME5GYTM5WFd6RUFYbTVXTFAtcVo4NVBhb0h5Q3BBVy1MN1d0U2FpSnMxUE9MS1JxMEY2RDFxTFl6eW1KQ1haeTdjemtxUkFPYkNn?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
"Amid Fears Houthis Could Close Bab el-Mandeb Strait, Red Sea Task Force Ready For Attacks - The War Zone",2026-04-01 07:00:00+00:00,The War Zone,news.google.com,https://news.google.com/rss/articles/CBMiywFBVV95cUxNUjhCNzNRZkFUOVdibzRsck04SmNTcHVDZzZmd09DdlBOamlMTThVdTdNZV9PaEMzdlBOWndXWlFYRlc2OVRUd2N3cG9PQTEwbURtcTRqMm5nb3V1UDFsWTFwTnl3SXRMbzlIdlJKWGkyLW9PU1dPc09sa1JRQWlwcTZJWl8xQkZrNEk1Wi00TDdGZ1p6b19xV3hHSVVvVXZtdkkzR0JXdXk5WkhkUXNQVXU4MGNrWWNKcldTcTg0MzdWOWZ3TzBKeHRnTQ?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Bab al-Mandeb Strait faces disruption risk as Iran war escalates - Anadolu Ajansı,2026-03-29 07:00:00+00:00,Anadolu Ajansı,news.google.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxQZG9NakxoaWtqdFZkVFB1anBUQ1o4UDZYdGY0VWZOc18yYUljTUJ3MFJIa3NWM0czTW03ek5henJyZXhROHJ5MlNaUHRONEM3T0lFTHBqYkdIaE5TYlBQLUdseHFacjNTUjY0Vm4ycUFreklBWUd2VXI1OEVMR1JuUFZFZm5nQmxGbTBsQjJPZHZ1cWJEQ3g5bk1TLV9DbkRwVTluNWd2b0U5Rnpvd3c?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
"Red Sea arena: Yemen’s Houthis open fourth front in Iran war, with global implications - The Jerusalem Post",2026-04-03 07:00:00+00:00,The Jerusalem Post,news.google.com,https://news.google.com/rss/articles/CBMiXEFVX3lxTE9UMUl1ajVmSmhGQjAwb05XUzR3ZHR5d01oVVVnaEt1czNHMmxoOGNJcHdrb3lncVczR1lXYV9Ld2Nyb1oybThjUXdiSzNGRnE1LWJMVGIxVGpsYkFB?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
What could Houthi involvement in the Iran war mean? - France 24,2026-03-28 07:00:00+00:00,France 24,news.google.com,https://news.google.com/rss/articles/CBMihAFBVV95cUxPNUdfY0Qwd2M3aTM0SExtRUEyZ2NHS0dHVHZSSlhNZFNVYmItLTUtd1lzbUhHZnlscVNWQ0EtSk1IRTJZVVR0bVdubWFRNVhwV3ZlcFJBVVk1UUFnVEgxbXJFclRVcjE0WVN1ZW1IbGF3S0NXR0FsWXdRTkg0M1RIcjFHVjM?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Closure of Bab al-Mandeb ‘likely’ amid Iran-US war: Houthi official - Anadolu Ajansı,2026-03-29 07:00:00+00:00,Anadolu Ajansı,news.google.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxNRnRRM1hwTXFRcUdoTlVZNUhmNG05SWMwTFFNek8wWlA5cDlETXNla1VjS3Fhd3Y0Y2RfTmhhX3ZuQkJ1NXp6TjB4VXJMeU5IUW5QMlp6bFJTNE5FdGl1YkF4dnNYZXhXSHB3S3lHV1RCMXpnNWhiRHlmc2FxbE5zRzdpZ3pXc3hobWs2UFczS1g3UXRQSnEyeUkzd2xiLS1JdFpXVVFwXzE4Y0FtN0E?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Yemen’s Houthis threaten potential closure of key Red Sea strait if Gulf states join war - The Times of Israel,2026-04-02 07:00:00+00:00,The Times of Israel,news.google.com,https://news.google.com/rss/articles/CBMiugFBVV95cUxQRUdHU09HV2ZnNnhmeHZrMnlZUmM4TzE0bk9OcHhHTWdYUFVBU081ZEpoeTZKVlhnQXRNNVFXYXhCV2FBU2JmbFg1ekFNSURObThJMmhoaDV0bFV0NFlTRi1Mdk45M2kySGdVTVVjbFl5dkE4cVVPRDB6enZIQjI0V1JWQkxLVEZZSThHYUNqVVRhM2FmZlV3TVpUNVRoR295em8zSFFrWWZJc2ZvOFdNeFlnMEhHREZxdkHSAb8BQVVfeXFMT1NPVEQtUzV0em56eVpsMTdZRmd4NGRoancxeVE3di1tREdyaHVTcDFtenZoODA3YTRVVVJSNkgyNzFmRWI0NGduNzI1bDdxWnpXUnp4OWdQcEYySmZ2SlkxYkxhcTBrSGktM21FdGdtZWpMTlFCUGhiLTBSTTM2aFd5MnkzQjhzb3BQRjhuY0JaczRiUWZOMGoxbElyMTR3SmJ5aDZLQ3lpRFNfbDJpTkFZcjdlTWw1VVJ2UXY3dWc?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Could the Houthis close Bab al-Mandab amid the war on Iran? - The New Arab,2026-03-05 08:00:00+00:00,The New Arab,news.google.com,https://news.google.com/rss/articles/CBMiggFBVV95cUxOSmlqVW90TzNOdk1ZcG9hdnhYZk9kSFdiNEtSOC1NeGhkbFlpWUxfQUVqajh2bXlqSHpyd2tTOTRSdnRQc2RfVjVlQW9wOFhGenZzUWpWcW1VT21CX2dLUWZ3bGNJRDdvTzl2dHdGMURVbE9zQTd4YlpmbTdEOHl3emxR0gGHAUFVX3lxTFB1RGFLbFpEdUFDa1U0YU5TWlVBcWphM1pzWDc2OVM4WVBIYnVYbzhwVTBMcENxODlMdWowVTJoajYwQXV5bGJXQnZuOENJQm94MTdPSU5QVXV4UG5UNS1VQUhTUHRGUElieWoyQVBXdklqT2JRQWlHY2huSV8yS2R5NVJTaTZDOA?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Houthis Threaten Strait No 2 As Iran War Expands. What It Means For India - NDTV,2026-03-31 07:55:02+00:00,NDTV,news.google.com,https://news.google.com/rss/articles/CBMijgJBVV95cUxONjkwX1cxRUtIQi12eTdXMi1ONzc3eTVOS1ZHbTZDQXpHOEhVekFVOEVFTzkxQUUxbzloOEk2MFpnMDBKaUNEWlQ3Y3hISHNod1JEaW5GaTA5ZWZ2c3hVdVRMTzRpTEtXVWhicURSNnEzdkZ1dXI4Z1lueldPU0FGb3dzYkxWWEhUc1k0a2thVGplVmFJakRGV20xbl9FTnBvaTJuS0ZDZ3lyVWxCbWFQLVdidVZCbXZiMXQ5Y3BQeG4wSkVFOVdGMlQwQnhXSjJGcjA2NFlWV1p5SXdYYkF2V3FvLTVMZnVEc2xpSGNKclRzT3JUOEthT1oyXzRQVkxNc1J0VDljbWU3UXFjaFE?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Shipping companies divert vessels around Cape of Good Hope after strikes on Iran - Reuters,2026-03-01 08:00:00+00:00,Reuters,news.google.com,https://news.google.com/rss/articles/CBMizwFBVV95cUxPTExWOTJiY0xscTVEN2FKUzNPNk1iNWpwRFJYek5NVmRVUkNLZHRKZTJhd294VXZTblRtVThuTXVqbmpXMDQ1a2FKcjhoY3BuLV9rbjUzOHVkTm1CcWRUQzVieTd2LWhiTDRmck9xUDNtX283QUtIaDVwWFNJczJRWVhlUGFvS0tCMkhyVGtQcGlSa0JHREZpd3BsRFdubFpFenFwM1BEQk95RWhPWHoxN0E2ZWstZHZFTUdHYjZoQnpKVFRsdFVDT3VwZVY5Y28?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Possible War Between the United States and Iran… Will the Gulf Be Spared? - الحرة,2026-02-11 08:00:00+00:00,الحرة,news.google.com,https://news.google.com/rss/articles/CBMiQkFVX3lxTE1TWFlsazB0QUtNZmFzdDFaZ0daS2JmaG55YnFFeWdONkt0cUFacTlSamQ4azdpRW80LVM1cXY2OUduUQ?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Bab al-Mandeb: How the 'Gate of Tears' may emerge as Iran’s second choke point after Hormuz - The Times of India,2026-03-26 07:00:00+00:00,The Times of India,news.google.com,https://news.google.com/rss/articles/CBMi-wFBVV95cUxNRUlXUjN3TUZzM0RHNUt2bkczTGJtVUd4MmRKNVpxTzNhekcydmtBb1VVdTZKZVlkSVYwZjJ1WGVJWmJvWHpZa1UxUkYzdy0xemdWeXR3NTZpRWpTM2hvZlBsV3lZbjhqdlprOHN6X3IxYk5DVUpPT29HN1N6Q2JGUVIwWWI3X00yTHc1cEdwOFpEMnotQXZGMnFBRWRWNU5Tdk9mLVlpNjlCbDBfdnpiMVE3OXNsd2tXbXUxZEdFQnFuNmlpZHdXM1U5bzk2Nm5uVmt6bWRCcTNRUEVKTVhSMVhuMkVDdVo1elRyRVVuWVNGMjRWZVpnXy1tUdIBgAJBVV95cUxOTmY1bHhKUjRBWUNvNVRnemVvdFRBRWNOX3EzaGNhaUtkYXAxaWVyeU40OVZMeEZHYWV2dGFkWGZybTZsY2lHVFlaZDJWV0ZnSVBzWk1iR2ZmTVdwbjhJSFZaX1h0R1hXWmlKTzBYT191UXgxWnNuSlc4TVF4RkR4andEa3d2X0l6WE56RzJlMDRwbGZqbkthSmNqVEY1MnUwRW92ek5uYzk0VHlEQjlPR19EUkx3WDJ2SUFPV1ZKZzBfWDRHRFF1ZUxoeGdZbHhtOGRVLUFkb21YRFJrdEx3UEJwM0VxNXVucGQwLXN4ZEdtQV9fTlMtQ1RHV01FcW5U?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Houthis Strike Israel and Threaten to Close Bab al-Mandab - houseofsaud.com,2026-03-28 07:00:00+00:00,houseofsaud.com,news.google.com,https://news.google.com/rss/articles/CBMijwFBVV95cUxPOHU1QndsY3haak1DWmlKYTM0bnctSWpqNm41cW9aUU5PaERnQXNmMEZOc25CN3VTWEtvdmVwZ3NpMFBFQkVqSl8wMHBQamNERXFGSzJ5ZUI0anVWNUxSUmRaMWZRY1BDTFlXRVNnZVU3VGV3Qk5WOEJaVkxIRmJVcl9jS0ZnN3RHci1oUVJfUQ?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Middle East war has another new front and Trump only wanted one of them - Australian Broadcasting Corporation,2026-03-28 07:00:00+00:00,Australian Broadcasting Corporation,news.google.com,https://news.google.com/rss/articles/CBMihgFBVV95cUxOU3FWUUZhMlJGZ0Q5d1JGZUR4UXJKQTVQUVNDRzJ1TkRPU28xaU1PdDU1Z1hSTGRsaG5hYWFtaHNJSWl5amd4ZVhXQkFYaFZQcU5zdDJtdlFjOGlzMC01VFNyTGdfZzM4SUx1aENzeGNrLTRsWk0yYlcxTFVsbVNLTXRaN3dtdw?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
The Red Sea Ablaze: How the Iran War is Reshaping the Horn of Africa and Global Trade - Borkena,2026-03-23 07:00:00+00:00,Borkena,news.google.com,https://news.google.com/rss/articles/CBMitwFBVV95cUxQTlVSVFpoV1p0TUJ4YTJ3UkNTWWRGa19Od0Q4MVlKY3d6VEliamlEa2xNWFdtWUlLU0tHd3pRTGVDZFFhY1hWb0VBaU1HSjU1bEQ3UUVYRkY3VUxyMnhRTVQ2bk1DS0RlZmdZaHktdUUzUllJS1EwdmUzTVY4dUY1TWc3TmdNaEpsZllfUkVuN0t6U2Z2b3pESTZCS3V5al9iZkYyWWExb0U4Z05WRFMwWm1lRE1GOU3SAbwBQVVfeXFMTlpmMUw1WmJ1bDd6M0FmdGkxS2VaMmhiMlF3eFNDSTFXYkEyWTJCWW5TcGpmc0pyM3ZxM2tST2RhYjl3R2ZvcW9pTEF2TWdCSC0xY1p5cm1FY085NHpsTFhEVWYyVnNZb1BGSy0yX2ZDWTNrTEVvaEp0cUJsOXZNaDR4eUVMUmp0QjMwRlNJLUh3T2U1QW00emhOclJwQ1RybkJLNnY2Um9UMml1d3J2ZElKZWp4OGduSm1iS24?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Bab al-Mandeb Under Threat: Yemen’s Houthis Escalate Amid US-Israeli War on Iran - Kashmir Life,2026-03-30 07:00:00+00:00,Kashmir Life,news.google.com,https://news.google.com/rss/articles/CBMirwFBVV95cUxPbGtsQ09JSVRLRlhrUTRYOHBKTkkxVG5hNkVTTENSSnRYSGZfTlo4OW5Eem1XTjlOQ2JHRndCV1FHNUNEUkNTQXNGRjJDMjNFaWkzRlh3UEpDTW5hUWptUXpIQWJNZWpIUjc4cFZ2YkFWWkVNOEZyTUcwenlXTms2ZEFsNVF5MUhjdXRZS1N1SThWYjRaZXVLcGJtM1pZNlpfRmF2NXpTVWJRNnhfcmZF?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Iran May Close Bab al-Mandab Strait Amid Shipping Disruptions in Hormuz - Sea News,2026-03-21 07:00:00+00:00,Sea News,news.google.com,https://news.google.com/rss/articles/CBMipAFBVV95cUxPWXBGc1dfbTJpSUw1d3FCOGRWR0k0emFjT2NvN2FBUVdjNlZiM1pFTmNHc204UDhPVzQ0ckZ5QVh6MzYyYngxUTVScHFsLUROTzN0dEpadnJHMWJ6T3FOZXdKOVpoSzJkazM1YlU3VmVDVVZTU1ViQUtscVdKam9FT3V2d2pUcWRTMnJzTWZ6QUFsazBHTXNKRThSeG90YnRDdFJVQQ?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Alarming Houthis Missile Israel Strike 2026: First Attack Joins Iran War Escalation - teleSUR English,2026-03-28 15:07:27+00:00,teleSUR English,news.google.com,https://news.google.com/rss/articles/CBMibkFVX3lxTE5UYV96eEZEZWpSOU5wMWJTZGI0emgwbjA5bnEtMjhlUXNMNUNCblNOcHRydDBUOVlBRk02eWxLenhxRVAwZlExOGt6dGVSZXRCMVhZWGlZa3FQbzRVYVFQeVRXRzFyTlNhclU1VWxB?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Iran threatens key Red Sea strait if US launches ground operation - The Hill,2026-03-25 07:00:00+00:00,The Hill,news.google.com,https://news.google.com/rss/articles/CBMihgFBVV95cUxPa0U1Y0JUb0czZnZ2NnktUXZ6N2hpbXVPUEtTOWRaVk1GQ01jRUZHeVhENXZhbnBCNUtHR1RLTlpaNndBY1hiYkJaQkozZEFDb2dWVTMxc3hwU0lqRENDZ24tSm5udEJuc0Z2VkIybnZTanZmeUYxbTh6eXAtdmJBREQxWi1MQdIBiwFBVV95cUxQbmNJTDViSmNhQkd2QmtyQkN2LXFmZUJzZGp0bUo3OUZLdEdhT3RHWllZdjlvSFVrVkxwMkQ0b3VlSDRkNjlDeFYyYmRjUEpmelBHaXExV3NqaWtuU09RaGlva1hVb1dudjNLa3R4blVCUlN0dnN5QktYbHVOVUEybEgySUl6Zmx0ZnZr?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
"Houthis threaten Bab el-Mandeb Strait, complicating Gulf response to Iran - The Jerusalem Post",2026-04-07 07:00:00+00:00,The Jerusalem Post,news.google.com,https://news.google.com/rss/articles/CBMiXEFVX3lxTE1aNGJ4Qk1kX0lrdHkyZUZwcWE1THdGZEZENHN0dENPenA5dFJGSElka0NkdEJNcUIwN05xM0gwME9vNXljeGs0VDhLSlN6R2VXbTVMYWJ5cEpYSVFU?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Here’s How Iran Could Respond to Renewed U.S.-Israeli Strikes - The New York Times,2026-05-18 07:00:00+00:00,The New York Times,news.google.com,https://news.google.com/rss/articles/CBMijgFBVV95cUxOZDljUkFUbVJ1QklqWFZYNndkNTFoMWNvR2RSRlhnOHhMY19yTFEtVnJDbUMyaGkwZHRmblQteXpacjFxdmppYVVnX0tCS2pYWUVjazBPNnFHcUxZVHllN0ZIdXEzcGR4SnpaaGh6M1h5cVBSZlhXR0pwUjZoMURxbExkbHNvWXpnY3I3YnNR?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Iran war escalates as Houthis launch first strikes on Israel - DW.com,2026-03-29 07:00:00+00:00,DW.com,news.google.com,https://news.google.com/rss/articles/CBMingFBVV95cUxOeS1PTERyT0lobFhQZFk4MVRnV0pFbWdyR2Fmdzh0U1daZ2FScUlVQUhxZXNLZmQ1TFpjd19MUkw5UFNMdU4xay11c0ZYckx0Y3NKdjR0SGF0TGNOeEQzeVVycFVBTmRoYkFLZkpWcnJIWmh3bnBadkVuUG5pUFhXOEdrSF8wbUY0d180bjRtNU8zSk91ZWN6NEpzQUVQdw?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Next Flashpoint In Iran War? The Bab Al-Mandab Strait Off Yemen's Coast - Radio Free Europe/Radio Liberty,2026-03-16 07:00:00+00:00,Radio Free Europe/Radio Liberty,news.google.com,https://news.google.com/rss/articles/CBMieEFVX3lxTFBycVhTdmthczZUWHk1TVkwejhoZlBmcHhKN0M5U3Rod05CLXhJeWdCOVZ0eE5BTGRzTGktcGdPeEdETjZHc1FPV1Y2OTZ5RmpHTi1jVUVFTWk0MVMzS1htMnhleTY1WnVSMGZSb1JWLU9Qb01Wb2owVNIBe0FVX3lxTE04ZTBYRGlFNFRwakF3SG9VYTlhZG1aV0JsX1gtcjZnRjBmVENNYVZEQkp2TERyMUVFbktjN05vRjJZRzdVV0x4WTdTaFBUR1ltZklQcmhLT0xXYW5aUVZab2lsZkdTMjFMc2M2MWM0Y09ZZ01BTjcyMjRCOA?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
"1 month, 2 straits, more strikes: how long will the US-Israeli war on Iran last? - South China Morning Post",2026-03-28 07:00:00+00:00,South China Morning Post,news.google.com,https://news.google.com/rss/articles/CBMixgFBVV95cUxORlVKRjRXNUd0V3hyQ3ZrQ0FlWlNiSk81alNVU2RDWTc4NVhSSHNQckNxbFRTVDhHWHFzVmNpaG1raGZWbnBfT0ZpS3loTUduQ0hxT0NBS2lPbFNGNzlfcHpJekZ1TjFSZkN5U0tFS0ZoV3lwVHkyWlV2OGZtajZydkNvTWFqREhGdi1zX3J5RE1wXzhhdkFSSmQteHJGSVlSd1U1d0RINTlyVnhWb3p1UVN6eWtXeVZORTdoS0xGUUZFbktnZ1HSAcYBQVVfeXFMTllxdGU0TDdMZHgtd1o4TzZJdVNDelM5U0ljVmhDUEVFbzlmLVBta2RaYUZjSHhhUV9hYXdRUGtWOExYdG1vbzRoem50VHNVT01XdVZVV3F0akFzaXQ1UFRJN2k1dFoyaEkwZ2R0dlZMWTJVSVFxdm1vTWJZZXVENktTUXptR2pNcFBLU1dTaHpjOTdiNHJwdGt0ZXh1cUl1a084R3VDZTEtUFJLaDNlWG5TV1djLS01eTZuNTZFS0szYjllTmJR?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Trump renews threat to Iran's power plants as war sends oil prices soaring again - CBS News,2026-03-31 07:00:00+00:00,CBS News,news.google.com,https://news.google.com/rss/articles/CBMisAFBVV95cUxQaW42THRaWHdQTnN0aVJza1RvX1ZXanNtUFRkMDc2MVdyd0h5LU1qY0RDSEtuOHhzdUdPdC1WalVTb1diS1RaU2ZnYXVZNGVLNC0zaXRnZUd3YnhVNG1uM3k5TGlpcHNhWFBVeHNocmhBOUw2aGN6Y1VGckZCSXFCajFPRVI5NExlSUhlXzVGbnA1WkVxYm90UWJyeWZxbTBwNlQ2bWV4c09sOXBxZjhKRtIBtgFBVV95cUxOS0VRaXBTc1VLRUJjbllVUkN1V0lMclVOUFYybWRMMmNDMDQtQk8zWW9XTmJsUW11SnZnOG12RnlzSW9rVENGWFBoTVoyYjdOZ0cxUnZkU3c3NDFXR0pLcnd0UmRBaG1YVWVpalIzdEdYeFd0LVk3SG5QMk5rQ1NwRFpFRmhIak90ME9XQzZZY1pwczFCTWRXUC11M1dRV1NPRk40OEx4WGtLTW9tMHhxUzlFeTM0Zw?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Trump issues expletive-filled threat against Iran as details of U.S. aviator's rescue emerge - PBS,2026-04-05 07:00:00+00:00,PBS,news.google.com,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPZDdhLTUybnVnUXV2RGZQelJTb2p3cFh3cDdfZFQwN2RrMEdsdllOTThuSUpmX0FoU0hXX3NqUnZFV3JFODNUTHR2ZUNtY3d0LWJOdHN3a2JLc0RqV1dmLXBsai1aYl96X3Y0YW93YmI0V0JWYllCYjYza1I2bTZjLWs1UzZtTWw4NUd4Z2JXRmVYZ3hmMzlrWG91dHJxbzBla0FCVGVqWGdpZVVhS3ZIRjRaR1kzRFNHN2s4bXlYcUhHVnM?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Pakistan prepares to host peace talks as Iran accuses US of ground assault plans - Reuters,2026-03-29 07:00:00+00:00,Reuters,news.google.com,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNbGZJMUdyVUtHd0VTaE5QTnhITmJGNE5EMDdwMVZsV2h5UFdDenF6bGpMdVBPdUN0MkZMM1RwOThuVTgxV1dLY0Zsbmdyck5oUUZYd3JSVExjNy1lR0dMZE5KVTdBTjJXeVhWS0J1RlVBOGlReTdpUmJlTThLaEdmVld5S2JYOHB1eTkxSEU0aVNneWlBaVg5RkNFUlprR1I3em41bWtDdXFWUDJZV3czX1hZSktrRDhMWHE5OW03N0pWYUtSX0sxblZPM0lvakZS?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
"Iran warns its ready to open new front in Yemen, close Bab al-Mandab Strait with Houthis - report - The Jerusalem Post",2026-03-25 07:00:00+00:00,The Jerusalem Post,news.google.com,https://news.google.com/rss/articles/CBMiakFVX3lxTE9lWWpkUmp1QVBITVVZbC1tT2Q1cFBBU3A3SUhuTXFqTUt6azN4UXd6OGw3QkwyQ3VpczkyRzJpVUF4b2pjS3NJNWhoa1ZmS2lsd2lYMXpXOXpfTkp6Wkk3SVcxZXByOTIxcXc?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Iran signals closure of Bab el-Mandeb alongside Strait of Hormuz - Türkiye Today,2026-03-12 07:00:00+00:00,Türkiye Today,news.google.com,https://news.google.com/rss/articles/CBMirAFBVV95cUxNRHcxR1o0NTIyeUZlYUNjdVFYUE1TRE9HZ3U3bDBza2MxdG9SNjEwblYzM3pZcnQ5NXR6OWRCV1JWYUpBY0ZIQjVVc1N5ZEtQSTJMV2I4Q3NJVHFhb3IzQU0zN3UyZG5sTDYtWlJxZUVheGMwLU5KRmNYTGtLMThDRGl0ZVBueTYxVFl6dmNWVkJ5bGlMbXpUU3RjMVBJQ0l5MkZxVU93Wnl3eklX?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Iran-backed Houthis enter the monthlong war and could further threaten global shipping - WBUR,2026-03-29 07:00:00+00:00,WBUR,news.google.com,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNWVk5bXVkLXJpaXJfbThaUW8zZGROQWI2bHlPazJlcDh1V0RHbGZRU1Z6NmZJSjgxcmpiMEw0cENxS1QwOEJaODMwY01qLUZnSnFhSWM0RzFuMVBlYS1WMWJYMXc0eGZEazZwSzN3NUNJUno1YjlnUzlZSDV1a0Qxd0xsTDFzeExNZjVoUXRHaWlZZTM1X1Nqb1Q5M01JdzVZenZpV3haN3pPMG1CdXcweG1RVkpTbDRrOWNQOS1tT3Y?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
"After backing Iran with Israel strike, Houthis avoid further escalation, for now - The Times of Israel",2026-03-31 07:00:00+00:00,The Times of Israel,news.google.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxNSHBvNzFDbk1GQ2V0b1Y1cWgwUm95el9mMjg4RnNwZE9XQXZJeFpIOEY4UGZScklIdjRfNGRMaXVMQlRiY3ZsMU9oOWhTcUoxNVpRZG1uYTUyTjNfN09TeUxzY0hHdEwtenlMcE1lX01Tb3BwVVFyUXZZQkdGWlFpaVJmNFBCV25WcjZTVUdDZ080WXZjNTNsZEhPMDNlS0pZT0YtUFc1bm5uZW1JWFHSAbMBQVVfeXFMUDJOM0RfbGxQNnY4b3VXbGhYamNLNHp3MElUZVMtdjBBaTNyRnQwX3RKdFRvNW1LeE5qQ3JDeU51MHYxUDdROThYYUZ1clRydzZFZ19TV1lCRXVwMnA5bWUyUjJEUFpQT29TUy1GeVoxMTVtMUd2d29jLWEwS2V6aFM2TUN3X1RuSlhsNFRjVXZFMUlybDg4M3o1SDk1SDY3YkF1YnFabmU2ZFEyZWg3RWRlc3c?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
"Saudi Arabia stoic amid Iran war, but attacks on Red Sea ports could change that - The Times of Israel",2026-03-26 07:00:00+00:00,The Times of Israel,news.google.com,https://news.google.com/rss/articles/CBMirwFBVV95cUxQX3hiTTlzZkZhMXRNcUNKS1pPT0V1ZmlJdHB5aDNsUTJreHV4TGhDNTZlYkkyYjJmTkh2bXU5dTF6eXpUTW96eTNYMEtWb1dhbFpVc0c2RjFDMWV3X1JxSUJLYk1FNkhDVm0zU3lzN1Q1WHVzMWtPT3lrRmhCN3ZFWEZXdkVqNmhaMHRNMnREdGVUTG1IUU9UMHFiTFpRcklXcE1oTnBhUnRoWGtJYUVB0gG0AUFVX3lxTE81Skc3UXBYaGRGa1dKaDJ1UlhjVU10TF9JUGNBWEpyZjdLc04ybGJnRjVsbXEzdjlhX0hjSm5zTHoydDBnVmw2V3czZ0ZPYzVPQnVIOGxkWXozb3M3dm9mTGlsbi14VDFVclAxdHQ5RThDZ2hCblhaUlN4Nkt4MEV6a0tPWmNfSHdDV3Z0TF9PeWljdURKRWJwRU1pU2FhZFo2NUljdm5Tb0Fxc1EwRmZocllEVQ?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Does Iran Want a War with America? - Middle East Forum,2025-03-18 07:00:00+00:00,Middle East Forum,news.google.com,https://news.google.com/rss/articles/CBMid0FVX3lxTE05M1h4WV85YVdqQUJVNnA0ank2ZWJ6aExQeHpnaWJGRHZrU0FrUFRrdTI1bWItR0F2R0w3MmsyMzdLcDcxdG42dm9wV1Z1dDJyQ2NMb18tWDZwWklockVtQnUwM1EtaUUxcmFDTkNmUjVZSjVwNzJF?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
Yemen war: Is a new order emerging in the Red Sea? - Middle East Eye,2026-01-07 08:00:00+00:00,Middle East Eye,news.google.com,https://news.google.com/rss/articles/CBMif0FVX3lxTE51WDFXMUFUUEtBZXFUUERfNTloRmNUZUlzbjRxRDVxa256SzRMTUdkVnJaamZ3NXFUVEkyWHZLRnd1OHFwQVBIVFpkR3J3aWN2OUtUNTg2N0tCUVZ3a00wemxRTkkyY2wyQ21IRGkydUVIVFFyNHVlb1U0N2JFNVU?oc=5,google_rss,Red_Sea_Gulf_Aden,Red_Sea_Gulf_Aden
